Name:,Adam Krajewski
Email:,ak@ainm.io
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
Nd0.5,(Co0.2 Cr0.2 Fe0.2 Mn0.2 Ni0.2)99.5 Nd0.5,FCC+HCP,AAM+A+WQ+CR+A+WQ,cast samples annealed in argon at 1273K for 100h and water quenched then cold rolled to 80% reduction in 10 passes then annealed again in argon at 1173K for 1h and again water quenched; minor NdNiMn-rich HCP nanoprecipitates with 150% hardness of matrix; ductile fracture,tensile ductility,EXP,None,298.0,46.1,None,%,F7a,10.1016/j.msea.2019.138192
Nd1.0,(Co0.2 Cr0.2 Fe0.2 Mn0.2 Ni0.2)99 Nd1,FCC+HCP,AAM+A+WQ+CR+A+WQ,cast samples annealed in argon at 1273K for 100h and water quenched then cold rolled to 80% reduction in 10 passes then annealed again in argon at 1173K for 1h and again water quenched; minor NdNiMn-rich HCP nanoprecipitates with 150% hardness of matrix; ductile fracture,tensile ductility,EXP,None,298.0,34.2,None,%,F7a,10.1016/j.msea.2019.138192
None,Zr22.5 Ti22.5 Hf22.5 Ni22.5 Ta10,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,glass transition temperature,EXP,None,None,745.0,None,K,T2,10.1016/j.corsci.2023.110979
None,Zr22.5 Ti22.5 Hf22.5 Ni22.5 Ta10,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,passive current density,EXP,3.5 wt.% NaCl solution,298.0,0.003661,None,A/m^2,T3,10.1016/j.corsci.2023.110979
None,Zr22.5 Ti22.5 Hf22.5 Ni22.5 Ta10,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,corrosion potential,EXP,3.5 wt.% NaCl solution,298.0,-0.21,None,V,T3,10.1016/j.corsci.2023.110979
None,Zr22.5 Ti22.5 Hf22.5 Ni22.5 Ta10,amorphous,AAM+MS,melt spun into 2mm ribbons with 30um thickness,pitting potential,EXP,3.5 wt.% NaCl solution,298.0,0.29,None,V,T3,10.1016/j.corsci.2023.110979
None,Fe Co Ni Cr Mo0.25 B0.237 Si0.137,FCC+FCC,GA,gas atomized in bulk at 1650K in argon; VIGA-150-type atomization apparatus; estimated cooling rate of 10^5 K/s,None,None,None,None,None,None,None,None,10.1016/j.ijheatmasstransfer.2024.125628
None,Nb Ta Ti V,BCC,VAM,None,corrosion potential,EXP,3.5 wt.% NaCl solution,298.0,-0.35,None,V,None,10.1016/j.jmrt.2023.11.247
None,Cr Nb Ta Ti V,BCC+laves,VAM,minor hexagonal laves phase detected between dendrites,corrosion potential,EXP,3.5 wt.% NaCl solution,298.0,-0.44,None,V,None,10.1016/j.jmrt.2023.11.247
None,Nb Ta Ti V,BCC,VAM,None,corrosion current density,EXP,3.5 wt.% NaCl solution,298.0,0.00436,None,A/m^2,None,10.1016/j.jmrt.2023.11.247
None,Cr Nb Ta Ti V,BCC+laves,VAM,minor hexagonal laves phase detected between dendrites,corrosion current density,EXP,3.5 wt.% NaCl solution,298.0,0.00788,None,A/m^2,None,10.1016/j.jmrt.2023.11.247
None,Nb Ta Ti V,BCC,VAM,None,passive current density,EXP,3.5 wt.% NaCl solution,298.0,0.0548,None,A/m^2,None,10.1016/j.jmrt.2023.11.247
None,Cr Nb Ta Ti V,BCC+laves,VAM,minor hexagonal laves phase detected between dendrites,passive current density,EXP,3.5 wt.% NaCl solution,298.0,0.1321,None,A/m^2,None,10.1016/j.jmrt.2023.11.247
None,Nb Ta Ti V,BCC,VAM,None,pitting potential,EXP,3.5 wt.% NaCl solution,298.0,1.94,None,V,None,10.1016/j.jmrt.2023.11.247
None,Cr Nb Ta Ti V,BCC+laves,VAM,minor hexagonal laves phase detected between dendrites,pitting potential,EXP,3.5 wt.% NaCl solution,298.0,1.52,None,V,None,10.1016/j.jmrt.2023.11.247
None,Y Gd Tb Dy Ho,HCP,VAM,excellent hydrogen storage of 2.33wt% resulting in FCC hydride (Y Gd Tb Dy Ho)4.48 H77.62,None,None,None,None,None,None,None,None,10.1007/s12613-024-2933-5
